country,year,iso_code,population,gdp,biofuel_consumption,biofuel_share_energy,carbon_intensity_elec,coal_consumption,coal_share_energy,fossil_fuel_consumption,fossil_share_energy,gas_consumption,gas_share_energy,greenhouse_gas_emissions,hydro_consumption,hydro_share_energy,low_carbon_consumption,low_carbon_share_energy,nuclear_consumption,nuclear_share_energy,oil_consumption,oil_share_energy,other_renewable_consumption,other_renewables_share_energy,primary_energy_consumption,renewables_consumption,renewables_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy
North America,1938,,176032835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1939,,178032106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1940,,182737357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1941,,182857555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1942,,185763775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1943,,189007803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1944,,192304197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1945,,195674642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1946,,199120551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1947,,202624094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1948,,206206492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1949,,209978736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1950,,217078493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1951,,220921951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1952,,225040618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1953,,229381691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1954,,234024926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1955,,238891598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1956,,243833832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1957,,248844412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1958,,254195090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1959,,259556906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1960,,264916376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1961,,269992478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1962,,275281702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1963,,280538351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1964,,285767926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North America,1965,,290870105.0,,9.03,0.055,,3412.834,20.842,15347.377,93.724,4467.994,27.285,,964.836,5.892,1027.639,6.276,11.285,0.069,7466.549,45.597,42.488,0.259,16375.016,1016.354,6.207,,,,
North America,1966,,295724864.0,,9.21,0.053,,3566.435,20.616,16218.936,93.753,4818.547,27.853,,1009.717,5.837,1080.754,6.247,17.009,0.098,7833.953,45.284,44.818,0.259,17299.688,1063.744,6.149,,,,
North America,1967,,300431421.0,,9.384,0.052,,3502.9,19.552,16736.898,93.419,5073.147,28.316,,1101.431,6.148,1179.027,6.581,23.407,0.131,8160.851,45.551,44.806,0.25,17915.924,1155.62,6.45,,,,
North America,1968,,305159077.0,,9.554,0.05,,3634.594,19.139,17775.721,93.603,5441.502,28.654,,1115.754,5.875,1214.845,6.397,40.077,0.211,8699.625,45.81,49.461,0.26,18990.566,1174.769,6.186,,,,
North America,1969,,310053134.0,,9.724,0.049,,3642.346,18.216,18647.773,93.261,5880.727,29.41,,1243.191,6.217,1347.583,6.739,43.102,0.216,9124.7,45.634,51.567,0.258,19995.355,1304.481,6.524,,,,
North America,1970,,315691695.0,,9.897,0.048,,3624.51,17.42,19414.338,93.308,6213.835,29.865,,1262.792,6.069,1392.387,6.692,68.069,0.327,9575.993,46.024,51.629,0.248,20806.727,1324.318,6.365,,,,
North America,1971,,321049543.0,,10.072,0.047,,3432.42,16.13,19756.76,92.842,6418.509,30.162,,1331.263,6.256,1523.197,7.158,125.921,0.592,9905.831,46.55,55.941,0.263,21279.955,1397.277,6.566,0.0,0.0,0.0,0.0
North America,1972,,326320039.0,,10.519,0.047,,3556.749,15.854,20769.418,92.581,6532.894,29.121,,1409.937,6.285,1664.301,7.419,182.024,0.811,10679.776,47.606,61.821,0.276,22433.721,1482.277,6.607,0.0,0.0,0.0,0.0
North America,1973,,331321157.0,,10.668,0.045,,3812.286,16.217,21688.461,92.261,6521.562,27.742,,1449.199,6.165,1819.24,7.739,292.625,1.245,11354.611,48.302,66.749,0.284,23507.701,1526.615,6.494,0.0,0.0,0.0,0.0
North America,1974,,336273223.0,,10.988,0.048,,3731.256,16.133,21083.064,91.157,6325.49,27.349,,1583.434,6.846,2045.305,8.843,382.129,1.652,11026.319,47.674,68.754,0.297,23128.371,1663.176,7.191,0.0,0.0,0.0,0.0
North America,1975,,341300296.0,,10.474,0.046,,3729.357,16.51,20408.438,90.352,5870.059,25.988,,1551.348,6.868,2179.36,9.648,550.916,2.439,10809.021,47.853,66.622,0.295,22587.797,1628.444,7.209,0.0,0.0,0.0,0.0
North America,1976,,346309935.0,,10.802,0.045,,4013.345,16.86,21554.375,90.55,5978.472,25.115,,1540.392,6.471,2249.573,9.45,620.217,2.606,11562.559,48.574,78.163,0.328,23803.949,1629.356,6.845,0.0,0.0,0.0,0.0
North America,1977,,351506528.0,,11.889,0.048,,4174.834,17.029,22218.775,90.631,5901.934,24.074,,1377.993,5.621,2296.749,9.369,824.099,3.362,12142.008,49.528,82.769,0.338,24515.525,1472.651,6.007,0.0,0.0,0.0,0.0
North America,1978,,357016142.0,,11.621,0.046,,4084.031,16.257,22515.379,89.624,5964.011,23.74,,1593.647,6.344,2606.726,10.376,914.113,3.639,12467.338,49.627,87.345,0.348,25122.107,1692.613,6.738,0.0,0.0,0.0,0.0
North America,1979,,362654436.0,,12.127,0.048,,4426.281,17.352,22916.947,89.842,6184.562,24.245,,1624.704,6.369,2591.182,10.158,862.193,3.38,12306.104,48.244,92.159,0.361,25508.131,1728.99,6.778,0.0,0.0,0.0,0.0
North America,1980,,368574942.0,,13.326,0.054,,4579.549,18.462,22209.535,89.538,6086.529,24.538,,1629.638,6.57,2595.078,10.462,857.963,3.459,11543.458,46.538,94.151,0.38,24804.613,1737.115,7.003,0.0,0.0,0.0,0.0
North America,1981,,373589053.0,,11.881,0.049,,4716.778,19.425,21591.08,88.917,5964.575,24.563,,1652.903,6.807,2691.214,11.083,928.128,3.822,10909.727,44.929,98.302,0.405,24282.295,1763.087,7.261,0.0,0.0,0.0,0.0
North America,1982,,378615781.0,,12.648,0.054,,4573.802,19.557,20556.459,87.898,5650.994,24.163,,1766.698,7.554,2830.265,12.102,953.385,4.077,10331.664,44.177,97.533,0.417,23386.725,1876.88,8.025,0.0,0.0,0.0,0.0
North America,1983,,383734903.0,,13.281,0.057,,4751.335,20.406,20294.574,87.159,5337.409,22.923,,1853.259,7.959,2989.917,12.841,1015.103,4.36,10205.829,43.831,108.256,0.465,23284.488,1974.813,8.481,0.009,0.0,0.008,0.0
North America,1984,,388847666.0,,13.527,0.055,,5111.611,20.863,21344.818,87.119,5702.672,23.275,,1889.36,7.711,3156.058,12.881,1126.741,4.599,10530.535,42.98,126.395,0.516,24500.875,2029.316,8.283,0.016,0.0,0.019,0.0
North America,1985,,393949236.0,,14.211,0.058,,5217.145,21.232,21277.691,86.592,5554.89,22.606,,1835.926,7.472,3294.563,13.408,1317.759,5.363,10505.655,42.754,126.615,0.515,24572.254,1976.804,8.045,0.032,0.0,0.02,0.0
North America,1986,,399045023.0,,14.658,0.059,,5136.491,20.741,21306.656,86.034,5210.829,21.041,,1865.749,7.534,3458.762,13.966,1438.894,5.81,10959.337,44.253,139.403,0.563,24765.42,2019.868,8.156,0.042,0.0,0.015,0.0
North America,1987,,404153729.0,,14.822,0.058,,5366.754,20.973,22084.354,86.306,5500.998,21.498,,1753.892,6.854,3504.168,13.694,1579.057,6.171,11216.602,43.835,156.352,0.611,25588.523,1925.111,7.523,0.031,0.0,0.014,0.0
North America,1988,,409453275.0,,15.306,0.057,,5620.673,21.063,23046.791,86.367,5781.152,21.665,,1656.271,6.207,3637.924,13.633,1809.13,6.78,11644.965,43.639,157.184,0.589,26684.713,1828.794,6.853,0.027,0.0,0.006,0.0
North America,1989,,415061982.0,,15.455,0.057,,5685.647,20.807,23566.441,86.243,6129.262,22.43,,1750.044,6.404,3759.165,13.757,1807.225,6.614,11751.533,43.006,179.381,0.656,27325.607,1951.939,7.143,0.749,0.003,6.311,0.023
North America,1990,,421575397.0,,32.589,0.119,,5696.626,20.808,23372.797,85.375,6131.631,22.397,,1814.708,6.629,4003.712,14.625,1936.944,7.075,11544.54,42.17,210.034,0.767,27376.508,2066.769,7.549,1.099,0.004,8.338,0.03
North America,1991,,427934509.0,,35.372,0.129,,5635.021,20.574,23211.742,84.75,6264.195,22.872,,1828.955,6.678,4176.746,15.25,2080.995,7.598,11312.525,41.304,221.182,0.808,27388.488,2095.752,7.652,1.42,0.005,8.823,0.032
North America,1992,,434703257.0,,34.752,0.125,,5677.257,20.412,23685.5,85.158,6480.355,23.299,,1758.607,6.323,4127.943,14.842,2086.381,7.501,11527.887,41.447,238.176,0.856,27813.443,2041.562,7.34,1.224,0.004,8.802,0.032
North America,1993,,441450384.0,,35.929,0.127,,5845.817,20.599,24124.213,85.006,6665.275,23.486,,1862.385,6.562,4255.328,14.994,2101.54,7.405,11613.12,40.921,244.891,0.863,28379.541,2153.788,7.589,1.423,0.005,9.16,0.032
North America,1994,,448069901.0,,38.978,0.134,,5891.264,20.294,24705.273,85.103,6848.821,23.592,,1799.048,6.197,4324.714,14.897,2228.784,7.678,11965.188,41.217,245.891,0.847,29029.986,2095.93,7.22,1.505,0.005,10.508,0.036
North America,1995,,454557639.0,,41.714,0.141,,5960.484,20.128,25015.238,84.472,7133.505,24.089,,1992.962,6.73,4598.271,15.528,2311.018,7.804,11921.248,40.256,241.36,0.815,29613.512,2287.253,7.724,1.547,0.005,9.669,0.033
North America,1996,,460925637.0,,32.438,0.106,,6229.24,20.365,25825.137,84.427,7271.089,23.771,,2173.228,7.105,4763.558,15.573,2299.07,7.516,12324.806,40.292,247.303,0.808,30588.693,2464.488,8.057,1.636,0.005,9.883,0.032
North America,1997,,467334865.0,,38.809,0.126,,6367.079,20.637,26245.949,85.068,7331.801,23.764,,2165.122,7.018,4606.865,14.932,2139.888,6.936,12547.07,40.668,251.37,0.815,30852.816,2466.978,7.996,1.613,0.005,10.063,0.033
North America,1998,,473719801.0,,43.061,0.139,,6449.968,20.778,26485.832,85.322,7236.261,23.311,,2008.754,6.471,4556.31,14.678,2239.985,7.216,12799.604,41.233,253.615,0.817,31042.141,2316.325,7.462,1.602,0.005,9.292,0.03
North America,1999,,479976626.0,,44.121,0.14,,6428.91,20.327,26840.018,84.864,7320.5,23.146,,2060.307,6.514,4787.172,15.136,2410.654,7.622,13090.607,41.39,256.529,0.811,31627.191,2376.518,7.514,1.593,0.005,13.968,0.044
North America,2000,,486364446.0,,49.874,0.154,491.204,6721.992,20.705,27693.957,85.303,7643.197,23.543,2296.87,1963.875,6.049,4771.541,14.697,2480.233,7.64,13328.768,41.055,258.294,0.796,32465.496,2291.309,7.058,1.604,0.005,17.66,0.054
North America,2001,,492319208.0,,51.749,0.163,495.662,6558.929,20.642,27239.992,85.727,7330.981,23.071,2278.0,1679.151,5.284,4535.438,14.273,2520.771,7.933,13350.08,42.014,260.841,0.821,31775.428,2014.667,6.34,1.772,0.006,21.153,0.067
North America,2002,,498067243.0,,58.836,0.182,487.87,6622.44,20.48,27579.246,85.289,7616.769,23.555,2309.2,1850.633,5.723,4756.923,14.711,2537.244,7.846,13340.038,41.254,276.411,0.855,32336.17,2219.679,6.864,1.851,0.006,31.949,0.099
North America,2003,,503641588.0,,75.861,0.234,493.792,6704.677,20.642,27798.334,85.584,7517.033,23.143,2345.16,1821.745,5.609,4682.281,14.416,2473.49,7.615,13576.623,41.799,274.302,0.845,32480.617,2208.792,6.8,1.867,0.006,35.017,0.108
North America,2004,,509273976.0,,92.351,0.278,488.54,6730.0,20.284,28381.887,85.543,7569.074,22.813,2374.26,1810.886,5.458,4796.513,14.457,2568.84,7.743,14082.812,42.446,278.124,0.838,33178.398,2227.673,6.714,2.088,0.006,44.224,0.133
North America,2005,,514942529.0,,105.757,0.317,488.695,6845.555,20.492,28533.559,85.415,7535.271,22.557,2435.37,1886.121,5.646,4872.384,14.585,2542.598,7.611,14152.732,42.366,279.303,0.836,33405.941,2329.785,6.974,2.242,0.007,56.362,0.169
North America,2006,,520586895.0,,140.802,0.424,480.247,6751.022,20.306,28273.426,85.041,7533.933,22.661,2396.67,1910.39,5.746,4973.501,14.959,2557.875,7.694,13988.469,42.074,278.043,0.836,33246.926,2415.626,7.266,2.456,0.007,83.935,0.252
North America,2007,,526315123.0,,178.347,0.528,483.178,6841.358,20.266,28792.465,85.289,7969.52,23.607,2471.42,1810.673,5.364,4966.167,14.711,2583.46,7.653,13981.588,41.416,282.498,0.837,33758.637,2382.708,7.058,3.226,0.01,107.963,0.32
North America,2008,,532006442.0,,240.665,0.727,474.364,6707.564,20.254,27972.254,84.463,8030.985,24.25,2410.14,1882.318,5.684,5145.675,15.537,2571.933,7.766,13233.705,39.959,277.079,0.837,33117.926,2573.741,7.771,4.781,0.014,168.898,0.51
North America,2009,,537567761.0,,271.193,0.858,456.25,5903.345,18.682,26424.395,83.625,7940.485,25.129,2232.3,1868.721,5.914,5174.286,16.375,2521.403,7.979,12580.564,39.814,277.545,0.878,31598.682,2652.884,8.396,6.244,0.02,229.18,0.725
North America,2010,,543052879.0,,311.645,0.959,462.261,6254.897,19.248,27277.959,83.944,8290.135,25.512,2346.22,1798.255,5.534,5217.61,16.056,2517.871,7.748,12732.928,39.184,286.738,0.882,32495.568,2699.74,8.308,9.298,0.029,293.802,0.904
North America,2011,,548684151.0,,342.748,1.054,445.447,5924.993,18.228,27001.244,83.068,8527.973,26.236,2271.1,2014.462,6.197,5503.632,16.932,2474.653,7.613,12548.278,38.604,288.258,0.887,32504.879,3028.979,9.319,15.015,0.046,368.495,1.134
North America,2012,,554435782.0,,348.403,1.094,433.411,5252.812,16.493,26457.598,83.071,8846.604,27.776,2192.51,1888.066,5.928,5391.672,16.929,2401.699,7.541,12358.182,38.802,292.941,0.92,31849.27,2989.973,9.388,27.95,0.088,432.612,1.358
North America,2013,,560056144.0,,381.34,1.169,431.146,5431.861,16.654,27023.85,82.855,9142.066,28.03,2200.72,1877.302,5.756,5591.918,17.145,2471.626,7.578,12449.923,38.171,306.524,0.94,32615.768,3120.292,9.567,48.77,0.15,506.354,1.552
North America,2014,,565486685.0,,387.709,1.179,427.227,5410.142,16.455,27217.621,82.783,9351.394,28.442,2198.89,1839.26,5.594,5660.692,17.217,2483.523,7.554,12456.084,37.885,311.906,0.949,32878.312,3177.169,9.663,86.371,0.263,551.923,1.679
North America,2015,,570726015.0,,403.14,1.235,411.674,4727.963,14.486,26950.023,82.57,9579.755,29.351,2120.37,1779.787,5.453,5688.855,17.43,2459.641,7.536,12642.307,38.734,312.718,0.958,32638.881,3229.215,9.894,115.676,0.354,617.894,1.893
North America,2016,,576008328.0,,434.619,1.333,396.754,4340.859,13.316,26673.074,81.82,9580.93,29.39,2050.97,1825.225,5.599,5926.487,18.18,2464.551,7.56,12751.286,39.115,313.533,0.962,32599.564,3461.936,10.62,161.256,0.495,727.304,2.231
North America,2017,,581258143.0,,439.128,1.339,384.496,4271.402,13.024,26640.096,81.231,9577.609,29.204,1975.22,1931.945,5.891,6155.449,18.769,2448.531,7.466,12791.085,39.003,314.55,0.959,32795.547,3706.919,11.303,222.233,0.678,799.063,2.436
North America,2018,,585864285.0,,434.73,1.288,381.459,4050.202,12.002,27556.65,81.656,10499.191,31.111,2023.23,1879.336,5.569,6190.621,18.344,2445.27,7.246,13007.258,38.543,307.187,0.91,33747.27,3745.352,11.098,270.225,0.801,853.873,2.53
North America,2019,,590497015.0,,446.495,1.333,366.363,3500.89,10.448,27259.645,81.353,10836.815,32.341,1919.78,1825.346,5.448,6248.269,18.647,2437.632,7.275,12921.938,38.564,290.712,0.868,33507.914,3810.636,11.372,324.715,0.969,923.368,2.756
North America,2020,,594263186.0,,407.709,1.313,343.792,2811.974,9.055,24712.73,79.582,10608.375,34.162,1761.86,1833.244,5.904,6340.439,20.418,2369.324,7.63,11292.381,36.365,279.197,0.899,31053.17,3971.116,12.788,403.153,1.298,1047.813,3.374
North America,2021,,597123384.0,,446.466,1.37,352.242,3170.262,9.727,26142.816,80.208,10715.455,32.876,1851.52,1749.603,5.368,6451.086,19.792,2321.593,7.123,12257.1,37.605,276.363,0.848,32593.902,4129.494,12.67,505.318,1.55,1151.744,3.534
North America,2022,,600323657.0,,463.559,1.38,,2958.294,8.81,26846.479,79.947,11198.229,33.348,,1811.065,5.393,6733.73,20.053,2275.723,6.777,12689.955,37.79,273.241,0.814,33580.207,4458.007,13.276,608.449,1.812,1301.692,3.876
Oceania,1900,,5936615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1901,,5921693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1902,,6008328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1903,,6089639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1904,,6180748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1905,,6273490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1906,,6376388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1907,,6463985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1908,,6561807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1909,,6654625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1910,,6820913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1911,,6835644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1912,,6907269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1913,,6984231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1914,,7065050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1915,,7149688.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1916,,7246926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1917,,7330341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1918,,7426349.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1919,,7530416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1920,,7725388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1921,,7771434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1922,,7889021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1923,,8023430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1924,,8160821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1925,,8301231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1926,,8490705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1927,,8591282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1928,,8741011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1929,,8881471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1930,,9104015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1931,,9174477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1932,,9246964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1933,,9350068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1934,,9456223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1935,,9565477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1936,,9733885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1937,,9793514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1938,,9912430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1939,,10046940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1940,,10295520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1941,,10364222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1942,,10547786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1943,,10748502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1944,,10954585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1945,,11180194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1946,,11438499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1947,,11606681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1948,,11835931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1949,,12077940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1950,,12578030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,1951,,12910351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
